URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Land size unit,Y = Sold price
property-townhouse-vic-reservoir-149477760,Reservoir,3073,6/744 High Street,-37.72672103,145.0064956,2,2,townhouse,1,2025-11-06,,,"$705,000"
property-house-vic-reservoir-149366088,Reservoir,3073,20 McFadzean Avenue,-37.706928,144.998232,5,2,house,8,2025-11-05,965,m2,"$1,730,000"
property-unit-vic-reservoir-149316720,Reservoir,3073,2/82 Howard Street,-37.71870135,145.008262,3,1,unit,3,2025-11-05,,,"$920,000"
property-townhouse-vic-reservoir-147820776,Reservoir,3073,6/26-28 Boldrewood Pde,-37.72309873,145.0226421,3,2,townhouse,4,2025-11-04,232,m2,"$720,000"
property-townhouse-vic-reservoir-141961472,Reservoir,3073,8/8-10 Thackeray Road,-37.72159951,145.0152673,2,1,townhouse,1,2025-11-03,,,"$640,000"
property-townhouse-vic-reservoir-149249504,Reservoir,3073,1/82 Leamington Street,-37.71221706,145.0009436,2,2,townhouse,1,2025-11-01,190,m2,"$735,000"
property-unit-vic-reservoir-149252148,Reservoir,3073,3/17 Seston Street,-37.73173504,145.0333441,2,1,unit,2,2025-11-01,211,m2,"$671,000"
property-unit-vic-reservoir-149179824,Reservoir,3073,3/6 Mccrae Street,-37.70632709,145.0108539,2,1,unit,1,2025-11-01,230,m2,"$625,000"
property-house-vic-reservoir-149206492,Reservoir,3073,10A Barton Street,-37.711547,145.004868,3,1,house,2,2025-10-29,,,"$1,090,000"
property-townhouse-vic-reservoir-148574704,Reservoir,3073,2/23 Crookston Road,-37.7105611,145.0221592,3,2,townhouse,1,2025-10-29,,,"$738,000"
property-townhouse-vic-reservoir-149242660,Reservoir,3073,1/853 High Street,-37.72623403,145.0058793,3,2,townhouse,1,2025-10-29,,,"$738,000"
property-house-vic-reservoir-149121536,Reservoir,3073,15 Locksley Avenue,-37.723158,144.99607,4,3,house,4,2025-10-27,531,m2,"$1,450,000"
property-house-vic-reservoir-149099052,Reservoir,3073,9 Pedersen Avenue,-37.698972,145.032052,3,1,house,1,2025-10-27,534,m2,"$775,000"
property-townhouse-vic-reservoir-149197508,Reservoir,3073,7/7 Chaleyer Street,-37.728535,145.029,2,2,townhouse,1,2025-10-27,,,"$680,000"
property-unit-vic-reservoir-149336128,Reservoir,3073,1/8 Macartney Street,-37.71325316,145.0088467,2,1,unit,1,2025-10-27,,,"$670,000"
property-house-vic-reservoir-149330720,Reservoir,3073,5 Hewitt Street,-37.726126,145.01327,3,2,house,2,2025-10-25,,,"$1,700,000"
property-house-vic-reservoir-149192148,Reservoir,3073,3 Ethel Grove,-37.728512,145.01686,3,2,house,3,2025-10-25,,,"$1,300,000"
property-house-vic-reservoir-149195064,Reservoir,3073,39 Merrilands Road,-37.695871,145.00521,3,1,house,1,2025-10-25,861,m2,"$1,210,000"
property-house-vic-reservoir-149167612,Reservoir,3073,787 Gilbert Road,-37.717786,144.992823,3,1,house,2,2025-10-25,800,m2,"$1,206,000"
property-house-vic-reservoir-149166920,Reservoir,3073,56 Locksley Avenue,-37.722641,144.993781,3,1,house,2,2025-10-25,524,m2,"$1,190,000"
property-house-vic-reservoir-149211060,Reservoir,3073,19 Massey Avenue,-37.705486,144.98973,4,1,house,4,2025-10-25,863,m2,"$1,190,000"
property-house-vic-reservoir-149184732,Reservoir,3073,4 Lindsay Street,-37.718872,145.013873,3,1,house,2,2025-10-25,678,m2,"$1,130,000"
property-house-vic-reservoir-149180408,Reservoir,3073,29 Corben Street,-37.724599,144.987556,3,2,house,4,2025-10-25,507,m2,"$1,115,000"
property-house-vic-reservoir-149178440,Reservoir,3073,15 Glasgow Avenue,-37.707817,145.007101,3,1,house,2,2025-10-25,965,m2,"$950,000"
property-house-vic-reservoir-149186612,Reservoir,3073,136a Darebin Boulevard,-37.70130603,145.0346133,4,2,house,2,2025-10-25,,,"$906,000"
property-house-vic-reservoir-149203808,Reservoir,3073,27 Morris Street,-37.699811,145.00313,3,1,house,2,2025-10-25,585,m2,"$831,000"
property-house-vic-reservoir-149206132,Reservoir,3073,54B Orrong Avenue,-37.71273175,145.012887,3,2,house,2,2025-10-25,,,"$782,000"
property-unit-vic-reservoir-149151104,Reservoir,3073,92a Miranda Road,-37.70630848,145.0177869,3,1,unit,1,2025-10-25,216,m2,"$760,000"
property-house-vic-reservoir-149168088,Reservoir,3073,47 Orrong Avenue,-37.71186383,145.0137613,3,1,house,1,2025-10-25,375,m2,"$728,000"
property-townhouse-vic-reservoir-149179848,Reservoir,3073,2/35 Leamington Street,-37.71314986,145.0049776,2,1,townhouse,1,2025-10-25,,,"$720,000"
property-unit-vic-reservoir-149150760,Reservoir,3073,4/128 Rathcown Road,-37.7088494,145.01889,2,1,unit,1,2025-10-25,,,"$524,000"
property-townhouse-vic-reservoir-149203288,Reservoir,3073,6/3 Barry Street,-37.70992602,145.0069971,1,1,townhouse,1,2025-10-25,,,"$485,000"
property-unit-vic-reservoir-149186268,Reservoir,3073,1/43 Byfield Street,-37.71322544,145.0040292,1,1,unit,1,2025-10-25,,,"$467,500"
property-townhouse-vic-reservoir-149148632,Reservoir,3073,5/83-85 Edwardes Street,-37.716015,145.001637,3,2,townhouse,2,2025-10-24,134,m2,"$770,000"
property-house-vic-reservoir-149339104,Reservoir,3073,26 Kerang Avenue,-37.71979325,145.0280265,2,1,house,1,2025-10-24,238,m2,"$735,000"
property-house-vic-reservoir-149150004,Reservoir,3073,8A Ameily Crescent,-37.71045192,144.9946528,3,2,house,2,2025-10-21,,,"$1,100,000"
property-townhouse-vic-reservoir-148994356,Reservoir,3073,5/62 Northernhay Street,-37.7242888,145.0087251,2,1,townhouse,1,2025-10-20,142,m2,"$635,000"
property-house-vic-reservoir-149266736,Reservoir,3073,60 Tracey Street,-37.699809,144.995089,3,2,house,2,2025-10-19,632,m2,"$900,000"
property-house-vic-reservoir-149127536,Reservoir,3073,18 Kennedy Street,-37.722384,144.986606,4,2,house,2,2025-10-18,,,"$1,935,000"
property-house-vic-reservoir-149133316,Reservoir,3073,6 Verdun Grove,-37.728006,145.001851,3,2,house,1,2025-10-18,,,"$1,430,000"
property-house-vic-reservoir-149121472,Reservoir,3073,150 Glasgow Avenue,-37.704781,144.984883,7,2,house,4,2025-10-18,978,m2,"$1,351,000"
property-house-vic-reservoir-149112180,Reservoir,3073,1 Knox Street,-37.72563,144.990921,3,1,house,2,2025-10-18,476,m2,"$1,240,000"
property-house-vic-reservoir-149090648,Reservoir,3073,100 Radford Road,-37.701969,144.984845,3,2,house,4,2025-10-18,1103,m2,"$1,105,000"
property-house-vic-reservoir-149044712,Reservoir,3073,85 Arundel Avenue,-37.696238,145.013581,3,1,house,1,2025-10-18,650,m2,"$960,000"
property-house-vic-reservoir-149128176,Reservoir,3073,41 Byfield Street,-37.713298,145.003971,2,1,house,1,2025-10-18,614,m2,"$940,000"
property-house-vic-reservoir-149119624,Reservoir,3073,1 Bogong Court,-37.708702,144.99021,3,1,house,2,2025-10-18,435,m2,"$731,000"
property-unit-vic-reservoir-149146352,Reservoir,3073,3/15 Suffolk Street,-37.70778379,145.0109776,2,1,unit,1,2025-10-18,182,m2,"$700,000"
property-unit-vic-reservoir-149188496,Reservoir,3073,6/35 Storey Road,-37.72417391,145.0123262,2,1,unit,1,2025-10-18,,,"$673,000"
property-townhouse-vic-reservoir-149093196,Reservoir,3073,2F Best Street,-37.71493934,144.9970613,2,2,townhouse,1,2025-10-18,66,m2,"$655,000"
property-townhouse-vic-reservoir-149022088,Reservoir,3073,1/8 Chaleyer Street,-37.72806194,145.0275381,2,1,townhouse,1,2025-10-18,250,m2,"$631,000"
property-unit-vic-reservoir-149119640,Reservoir,3073,3/39 Boldrewood Parade,-37.72190777,145.021144,2,1,unit,1,2025-10-18,219,m2,"$547,500"
property-townhouse-vic-reservoir-149186596,Reservoir,3073,1/111 Hickford Street,-37.70480546,145.0181008,3,2,townhouse,2,2025-10-17,250,m2,"$765,000"
property-apartment-vic-reservoir-149116084,Reservoir,3073,9/696 Plenty Road,-37.73036665,145.0158163,1,1,apartment,1,2025-10-16,,,"$320,000"
property-house-vic-reservoir-149023468,Reservoir,3073,44 Lane Crescent,-37.71372,145.018854,2,1,house,4,2025-10-15,636,m2,"$817,500"
property-townhouse-vic-reservoir-149183400,Reservoir,3073,36 Barwon Avenue,-37.72229726,145.0234541,3,1,townhouse,2,2025-10-15,,,"$702,000"
property-townhouse-vic-reservoir-149189496,Reservoir,3073,2/44 Clingin Street,-37.72852912,145.0323013,2,1,townhouse,1,2025-10-15,,,"$670,000"
property-house-vic-reservoir-147833588,Reservoir,3073,1 Lake Street,-37.717435,144.992322,5,2,house,10,2025-10-14,924,m2,"$1,580,000"
property-house-vic-reservoir-149066600,Reservoir,3073,169 Spring Street,-37.723809,145.001487,3,1,house,1,2025-10-14,585,m2,"$875,000"
property-townhouse-vic-reservoir-148810204,Reservoir,3073,2/4 Clements Grove,-37.71449861,145.0228483,2,1,townhouse,1,2025-10-14,,,"$642,500"
property-unit-vic-reservoir-143359224,Reservoir,3073,3/26 Cheddar Road,-37.71241374,145.0112285,2,1,unit,1,2025-10-14,,,"$425,500"
property-unit-vic-reservoir-149151804,Reservoir,3073,3/43 St Vigeons Road,-37.70695864,145.0265583,1,1,unit,1,2025-10-13,138,m2,"$470,000"
property-unit-vic-reservoir-149168260,Reservoir,3073,1/811 Plenty Road,-37.724526,145.024795,3,1,unit,2,2025-10-12,,,"$700,000"
property-house-vic-reservoir-149059320,Reservoir,3073,57 Howard Street,-37.719416,145.011396,3,1,house,4,2025-10-11,720,m2,"$1,435,000"
property-house-vic-reservoir-149043952,Reservoir,3073,61 Glasgow Avenue,-37.703579,144.999468,3,1,house,4,2025-10-11,855,m2,"$1,122,000"
property-house-vic-reservoir-149090896,Reservoir,3073,51 Fordham Road,-37.713898,145.021357,3,2,house,3,2025-10-11,652,m2,"$1,010,000"
property-house-vic-reservoir-149021996,Reservoir,3073,27 Tivey Street,-37.705696,145.000488,3,1,house,4,2025-10-11,536,m2,"$930,000"
property-house-vic-reservoir-148966632,Reservoir,3073,36 Daventry Street,-37.713277,145.00168,4,1,house,2,2025-10-11,613,m2,"$860,000"
property-house-vic-reservoir-149037096,Reservoir,3073,80 Tunaley Parade,-37.697302,145.029692,3,1,house,3,2025-10-11,590,m2,"$830,000"
property-house-vic-reservoir-149060932,Reservoir,3073,10 Gisborne Crescent,-37.7203087,145.0241909,2,1,house,1,2025-10-11,164,m2,"$750,000"
property-unit-vic-reservoir-149057440,Reservoir,3073,4/12 View Street,-37.7192823,144.9915543,2,1,unit,1,2025-10-11,159,m2,"$730,000"
property-unit-vic-reservoir-149208372,Reservoir,3073,3/58 Miranda Road,-37.70700767,145.0208621,2,1,unit,1,2025-10-11,,,"$565,750"
property-house-vic-reservoir-149132996,Reservoir,3073,13 Pickett Street,-37.702541,145.01643,3,1,house,4,2025-10-10,655,m2,"$810,000"
property-townhouse-vic-reservoir-149036140,Reservoir,3073,1/123 Boldrewood Parade,-37.71467114,145.0219856,3,1,townhouse,2,2025-10-08,249,m2,"$690,000"
property-townhouse-vic-reservoir-148701044,Reservoir,3073,4/18 Gourock Street,-37.70202205,145.0317761,2,1,townhouse,2,2025-10-08,,,"$680,000"
property-unit-vic-reservoir-148916788,Reservoir,3073,3/18 Barry Street,-37.70958921,145.006718,2,1,unit,1,2025-10-07,88,m2,"$516,000"
property-flat-vic-reservoir-148934200,Reservoir,3073,8/833 High Street,-37.72716233,145.0057124,2,1,flat,1,2025-10-07,,,"$500,000"
property-house-vic-reservoir-149116896,Reservoir,3073,9 Chaleyer Street,-37.728514,145.028831,3,2,house,2,2025-10-06,,,"$810,000"
property-house-vic-reservoir-148978624,Reservoir,3073,34 Hobbs Crescent,-37.706745,145.003908,3,1,house,2,2025-10-04,970,m2,"$1,150,000"
property-house-vic-reservoir-148994344,Reservoir,3073,21 Borrie Street,-37.705245,145.020214,3,1,house,3,2025-10-04,588,m2,"$1,095,000"
property-house-vic-reservoir-149000796,Reservoir,3073,4 Ethel Grove,-37.728151,145.016348,2,1,house,1,2025-10-04,617,m2,"$970,000"
property-house-vic-reservoir-148994364,Reservoir,3073,7 Tunaley Parade,-37.697048,145.024209,3,1,house,4,2025-10-04,591,m2,"$890,000"
property-house-vic-reservoir-148994368,Reservoir,3073,32 Banbury Road,-37.71136624,144.9897726,4,1,house,2,2025-10-04,363,m2,"$827,000"
property-house-vic-reservoir-149119612,Reservoir,3073,2 Pratt Street,-37.710753,145.01072,2,1,house,2,2025-10-04,405,m2,"$823,000"
property-unit-vic-reservoir-148973632,Reservoir,3073,2/10 Goulburn Avenue,-37.72461979,145.0220219,2,1,unit,1,2025-10-04,,,"$512,000"
property-unit-vic-reservoir-148978604,Reservoir,3073,6/23 Ashley Street,-37.71771101,145.0019512,2,1,unit,1,2025-10-04,,,"$430,000"
property-house-vic-reservoir-148881488,Reservoir,3073,85 Marchant Avenue,-37.711782,145.017726,2,1,house,2,2025-10-03,,,"$850,000"
property-townhouse-vic-reservoir-148782080,Reservoir,3073,2/35 Whitelaw Street,-37.71405477,145.0153858,2,2,townhouse,1,2025-10-03,,,"$645,000"
property-townhouse-vic-reservoir-149023428,Reservoir,3073,2/45 Edwardes Street,-37.7162551,145.0039046,2,1,townhouse,2,2025-10-03,822,m2,"$500,000"
property-house-vic-reservoir-148824300,Reservoir,3073,170 Hughes Parade,-37.693562,144.991288,4,1,house,2,2025-10-02,1137,m2,"$1,100,000"
property-house-vic-reservoir-149075120,Reservoir,3073,101 Barry Street,-37.708891,144.997045,4,2,house,2,2025-10-02,564,m2,"$1,032,000"
property-apartment-vic-reservoir-148930424,Reservoir,3073,10/26 Ashley Street,-37.71737041,145.0023874,2,1,apartment,1,2025-10-02,1521,m2,"$400,000"
property-house-vic-reservoir-144879100,Reservoir,3073,17A Myrtle Grove,-37.72957177,144.9983485,3,2,house,2,2025-10-01,,,"$1,520,000"
property-house-vic-reservoir-148876532,Reservoir,3073,120 Rathcown Road,-37.708972,145.019979,4,2,house,2,2025-10-01,860,m2,"$1,180,000"
property-house-vic-reservoir-149070384,Reservoir,3073,41 St Vigeons Road,-37.707005,145.026826,3,1,house,4,2025-10-01,,,"$960,000"
property-townhouse-vic-reservoir-148140452,Reservoir,3073,2/12 Delaware Street,-37.72059084,145.0151814,2,1,townhouse,1,2025-09-30,,,"$650,000"
property-unit-vic-reservoir-148934340,Reservoir,3073,2/88 Purinuan Road,-37.70829691,145.0230035,2,1,unit,1,2025-09-30,108,m2,"$563,000"
property-unit-vic-reservoir-148916812,Reservoir,3073,2/15 Evans Crescent,-37.71490721,145.0206423,2,1,unit,1,2025-09-27,,,"$620,000"
property-unit-vic-reservoir-148992980,Reservoir,3073,5A/2 Gremel Road,-37.72423704,145.0303681,1,1,unit,1,2025-09-27,,,"$125,000"
property-house-vic-reservoir-148817680,Reservoir,3073,5 Frankston Street,-37.725022,145.000729,2,1,house,1,2025-09-26,466,m2,"$960,000"
property-unit-vic-reservoir-148780448,Reservoir,3073,3/166 Leamington Street,-37.7111552,144.9914743,1,1,unit,1,2025-09-25,624,m2,"$334,000"
property-house-vic-reservoir-148784536,Reservoir,3073,2/47 Burbank Drive,-37.69972908,145.0253849,3,2,house,2,2025-09-24,260,m2,"$740,000"
property-townhouse-vic-reservoir-148626600,Reservoir,3073,1/61 North Road,-37.72325406,145.0203624,3,2,townhouse,2,2025-09-23,240,m2,"$835,000"
property-apartment-vic-reservoir-148836764,Reservoir,3073,108a/51 Johnson Street,-37.69516226,145.0122019,2,2,apartment,1,2025-09-23,,,"$432,000"
property-unit-vic-reservoir-148675472,Reservoir,3073,3/206 Spring Street,-37.72107458,145.003588,2,1,unit,1,2025-09-22,134,m2,"$523,000"
property-townhouse-vic-reservoir-149066368,Reservoir,3073,3/62 Andrews Avenue,-37.72889733,145.0286545,2,2,townhouse,1,2025-09-21,,,"$673,500"
property-townhouse-vic-reservoir-148844680,Reservoir,3073,1/2 Trudgeon Avenue,-37.73033543,145.0042644,2,1,townhouse,2,2025-09-21,,,"$645,100"
property-house-vic-reservoir-148878728,Reservoir,3073,14 Cool Street,-37.726005,144.985964,4,2,house,4,2025-09-20,715,m2,"$1,512,000"
property-house-vic-reservoir-148866196,Reservoir,3073,33 Tambo Avenue,-37.720734,145.01844,3,1,house,4,2025-09-20,,,"$1,215,000"
property-house-vic-reservoir-148886600,Reservoir,3073,28 Fordham Road,-37.714192,145.021201,3,1,house,4,2025-09-20,692,m2,"$1,166,000"
property-house-vic-reservoir-148859588,Reservoir,3073,42 Botha Avenue,-37.703391,145.001151,3,1,house,4,2025-09-20,892,m2,"$1,037,500"
property-house-vic-reservoir-148873648,Reservoir,3073,29 Marshall Drive,-37.70062948,145.0269582,4,2,house,2,2025-09-20,,,"$1,020,000"
property-house-vic-reservoir-148871492,Reservoir,3073,67 Kirby Street,-37.730417,145.028905,3,2,house,3,2025-09-20,558,m2,"$825,000"
property-house-vic-reservoir-148843764,Reservoir,3073,29 Burbank Drive,-37.69872,145.024528,3,1,house,6,2025-09-20,585,m2,"$819,000"
property-house-vic-reservoir-148874148,Reservoir,3073,11/2A Crookston Road,-37.71053544,145.0244011,3,1,house,1,2025-09-20,,,"$775,000"
property-unit-vic-reservoir-148877800,Reservoir,3073,20A Cuthbert Road,-37.71642643,145.0144803,2,1,unit,2,2025-09-20,,,"$755,000"
property-townhouse-vic-reservoir-148903628,Reservoir,3073,5/15 Chenies Street,-37.71084443,145.0289197,3,2,townhouse,2,2025-09-20,148,m2,"$722,000"
property-unit-vic-reservoir-148813452,Reservoir,3073,6/34 Ashley Street,-37.71677276,145.0024875,2,1,unit,1,2025-09-20,,,"$640,000"
property-unit-vic-reservoir-148882132,Reservoir,3073,11/20 Sharpe Street,-37.72437835,145.002802,2,1,unit,2,2025-09-20,224,m2,"$620,000"
property-unit-vic-reservoir-148866144,Reservoir,3073,5/115 Rathcown Road,-37.7092018,145.0194504,1,1,unit,1,2025-09-20,193,m2,"$479,000"
property-house-vic-reservoir-148914296,Reservoir,3073,8 Locksley Avenue,-37.723205,144.998849,4,1,house,4,2025-09-18,515,m2,"$1,380,000"
property-house-vic-reservoir-148230544,Reservoir,3073,40 Purinuan Road,-37.709017,145.028938,3,1,house,1,2025-09-18,359,m2,"$675,000"
property-unit-vic-reservoir-148993076,Reservoir,3073,4/20 O'Connor Street,-37.71055278,145.0056534,2,1,unit,1,2025-09-18,,,"$537,000"
property-house-vic-reservoir-148866768,Reservoir,3073,690 Gilbert Road,-37.720533,144.993271,3,1,house,2,2025-09-17,601,m2,"$1,150,000"
property-townhouse-vic-reservoir-147671248,Reservoir,3073,1/6 Lambassa Grove,-37.699038,145.018769,3,2,townhouse,2,2025-09-16,,,"$815,000"
property-townhouse-vic-reservoir-148929532,Reservoir,3073,5/5 Ashley Street,-37.71884252,145.0017467,1,1,townhouse,1,2025-09-16,,,"$508,000"
property-townhouse-vic-reservoir-148795296,Reservoir,3073,6/82 Tyler Street,-37.73257208,145.0304101,3,2,townhouse,2,2025-09-15,,,"$695,000"
property-house-vic-reservoir-148813280,Reservoir,3073,16 Cameron Street,-37.727081,144.999425,3,2,house,2,2025-09-13,612,m2,"$1,490,000"
property-house-vic-reservoir-148825092,Reservoir,3073,50 Rubicon Street,-37.724443,145.01605,3,1,house,3,2025-09-13,784,m2,"$1,465,000"
property-house-vic-reservoir-148823100,Reservoir,3073,2 Arlington Street,-37.72981584,145.0079232,3,1,house,3,2025-09-13,725,m2,"$1,410,000"
property-house-vic-reservoir-148816688,Reservoir,3073,2A Frankston Street,-37.72477749,145.0009936,4,2,house,2,2025-09-13,,,"$1,055,000"
property-house-vic-reservoir-148780236,Reservoir,3073,12 O'Connor Street,-37.710616,145.006334,2,2,house,5,2025-09-13,595,m2,"$965,000"
property-house-vic-reservoir-148781840,Reservoir,3073,26 Hughes Parade,-37.697719,145.007871,3,1,house,5,2025-09-13,750,m2,"$965,000"
property-townhouse-vic-reservoir-148768836,Reservoir,3073,5/19-21 Haig Street,-37.72761123,144.9931076,3,2,townhouse,2,2025-09-13,213,m2,"$951,000"
property-unit-vic-reservoir-148800068,Reservoir,3073,2/74 Delaware Street,-37.71992841,145.0097453,3,1,unit,2,2025-09-13,,,"$945,000"
property-house-vic-reservoir-148794016,Reservoir,3073,27 Burbank Drive,-37.698602,145.024463,3,1,house,5,2025-09-13,593,m2,"$880,000"
property-townhouse-vic-reservoir-148810272,Reservoir,3073,2/106 Crookston Road,-37.70907848,145.0123415,3,2,townhouse,2,2025-09-13,216,m2,"$850,000"
property-townhouse-vic-reservoir-148817784,Reservoir,3073,1A Taylor Avenue,-37.72295198,145.0013366,2,2,townhouse,2,2025-09-13,,,"$803,000"
property-townhouse-vic-reservoir-148780336,Reservoir,3073,4/610 Gilbert Road,-37.72536514,144.9928326,2,2,townhouse,1,2025-09-13,,,"$765,000"
property-unit-vic-reservoir-148731116,Reservoir,3073,1/19-21 George Street,-37.71769634,144.9999871,2,1,unit,1,2025-09-13,938,m2,"$674,000"
property-townhouse-vic-reservoir-148351080,Reservoir,3073,1/60 Clingin Street,-37.72836035,145.0309116,2,1,townhouse,1,2025-09-13,,,"$635,000"
property-townhouse-vic-reservoir-148754056,Reservoir,3073,2/47 St Vigeons Road,-37.70689849,145.0260614,2,1,townhouse,1,2025-09-13,,,"$620,000"
property-house-vic-reservoir-148807504,Reservoir,3073,60 O'connor Street,-37.710074,145.000926,3,1,house,4,2025-09-11,461,m2,"$850,000"
property-house-vic-reservoir-148826764,Reservoir,3073,23 Charlton Crescent,-37.7192,145.024233,3,1,house,2,2025-09-11,,,"$820,000"
property-unit-vic-reservoir-147666984,Reservoir,3073,3/209 Purinuan Road,-37.70705969,145.0106745,2,1,unit,1,2025-09-11,148,m2,"$570,000"
property-unit-vic-reservoir-148867996,Reservoir,3073,4/76 Darebin Boulevard,-37.70422551,145.028985,2,1,unit,1,2025-09-09,,,"$666,500"
property-unit-vic-reservoir-148782136,Reservoir,3073,3/840 High Street,-37.7213595,145.0071239,1,1,unit,1,2025-09-09,103,m2,"$456,000"
property-house-vic-reservoir-148844124,Reservoir,3073,3 Butters Street,-37.725784,145.000538,4,2,house,4,2025-09-08,,,"$1,720,000"
property-house-vic-reservoir-148484520,Reservoir,3073,13 Dorrington Avenue,-37.727049,145.024751,3,1,house,2,2025-09-07,583,m2,"$800,000"
property-house-vic-reservoir-148761860,Reservoir,3073,18 Inverness Street,-37.703018,145.029824,4,2,house,4,2025-09-06,,,"$1,110,000"
property-house-vic-reservoir-148728576,Reservoir,3073,33 Fordham Road,-37.714321,145.019201,2,1,house,5,2025-09-06,692,m2,"$869,000"
property-house-vic-reservoir-148885296,Reservoir,3073,14 Marshall Drive,-37.700476,145.02709,3,1,house,3,2025-09-06,557,m2,"$851,000"
property-house-vic-reservoir-148774944,Reservoir,3073,79 Darebin Boulevard,-37.703792,145.028147,3,1,house,2,2025-09-06,459,m2,"$844,000"
property-townhouse-vic-reservoir-148747836,Reservoir,3073,2/2 Borrie Street,-37.70868651,145.0203002,3,1,townhouse,2,2025-09-06,,,"$772,000"
property-house-vic-reservoir-148750512,Reservoir,3073,14 Anstey Avenue,-37.692138,144.975982,3,1,house,4,2025-09-06,531,m2,"$720,000"
property-residential land-vic-reservoir-204280304,Reservoir,3073,10 Autumndale Avenue,-37.727809,145.036225,,,residential land,,2025-09-06,584,m2,"$670,000"
property-townhouse-vic-reservoir-148709928,Reservoir,3073,2/6 Miranda Road,-37.70769547,145.0265131,2,1,townhouse,2,2025-09-06,77,m2,"$510,000"
property-unit-vic-reservoir-148870084,Reservoir,3073,5/22 Epstein Street,-37.70931135,144.9937139,1,1,unit,1,2025-09-06,,,"$440,000"
property-house-vic-reservoir-148838740,Reservoir,3073,20 Odonnell Street,-37.706505,144.995589,3,1,house,2,2025-09-05,817,m2,"$1,072,000"
property-unit-vic-reservoir-148755728,Reservoir,3073,3/112 Darebin Blvd,-37.70333336,145.0325693,3,2,unit,2,2025-09-05,,,"$740,000"
property-unit-vic-reservoir-148782208,Reservoir,3073,3/17 Dundee Street,-37.70346674,145.0199192,1,1,unit,1,2025-09-05,,,"$440,000"
property-townhouse-vic-reservoir-148872528,Reservoir,3073,7/26 Harbury Street,-37.713432,145.000167,3,2,townhouse,2,2025-09-04,,,"$861,000"
property-house-vic-reservoir-148751080,Reservoir,3073,1095 High Street,-37.695565,145.010548,3,1,house,2,2025-09-04,,,"$860,000"
property-house-vic-reservoir-148743200,Reservoir,3073,5 Kilmore Ave,-37.718774,145.025198,4,1,house,3,2025-09-03,592,m2,"$808,000"
property-house-vic-reservoir-148535776,Reservoir,3073,47 Summerhill Road,-37.727009,145.030981,3,1,house,2,2025-09-03,580,m2,"$786,000"
property-unit-vic-reservoir-144177184,Reservoir,3073,6/36 Maclagan Crescent,-37.70764541,145.0053518,2,1,unit,1,2025-09-03,,,"$620,000"
property-unit-vic-reservoir-148813840,Reservoir,3073,5/24 Elsey Road,-37.70499474,145.0127841,1,1,unit,1,2025-09-03,,,"$468,000"
property-house-vic-reservoir-148704064,Reservoir,3073,4 Merrilands Road,-37.695651,145.009775,3,1,house,5,2025-09-01,768,m2,"$900,000"
property-townhouse-vic-reservoir-148816580,Reservoir,3073,2/17 McComas Street,-37.72922942,145.0239278,2,1,townhouse,1,2025-09-01,,,"$680,000"
property-house-vic-reservoir-148153024,Reservoir,3073,20 Rodman Street,-37.701244,145.00688,3,2,house,6,2025-08-30,950,m2,"$1,355,000"
property-house-vic-reservoir-148673608,Reservoir,3073,6 Henty Street,-37.719091,145.001228,3,1,house,3,2025-08-30,675,m2,"$1,181,000"
property-house-vic-reservoir-148674772,Reservoir,3073,25 Clinnick Street,-37.7193408,144.9988978,3,2,house,2,2025-08-30,,,"$976,500"
property-townhouse-vic-reservoir-148689832,Reservoir,3073,6C Corben Street,-37.72730451,144.9875011,3,1,townhouse,2,2025-08-30,169,m2,"$903,000"
property-house-vic-reservoir-148647612,Reservoir,3073,133 Boldrewood Parade,-37.71374,145.022178,3,1,house,4,2025-08-30,504,m2,"$662,500"
property-unit-vic-reservoir-148662008,Reservoir,3073,2/101 Purinuan Road,-37.70866075,145.0234149,2,1,unit,1,2025-08-30,,,"$652,000"
property-unit-vic-reservoir-148713356,Reservoir,3073,1/2 Daventry Street,-37.71525645,145.001341,2,1,unit,2,2025-08-30,,,"$611,000"
property-unit-vic-reservoir-146403260,Reservoir,3073,3/2 Mack Street,-37.70341574,145.0133493,2,1,unit,,2025-08-30,,,"$570,000"
property-townhouse-vic-reservoir-148689212,Reservoir,3073,3/84-86 Howard Street,-37.71868918,145.0081663,3,2,townhouse,1,2025-08-29,171,m2,"$825,000"
property-townhouse-vic-reservoir-148627752,Reservoir,3073,2/62 Rathcown Road,-37.70972341,145.0286535,2,1,townhouse,1,2025-08-29,,,"$670,000"
property-unit-vic-reservoir-148282748,Reservoir,3073,2/1A Wilkinson Street,-37.72754663,145.0191632,2,2,unit,1,2025-08-29,,,"$568,500"
property-townhouse-vic-reservoir-148557900,Reservoir,3073,14/957-961 High Street,-37.709635,145.00855,2,2,townhouse,1,2025-08-27,,,"$585,000"
property-house-vic-reservoir-146483424,Reservoir,3073,1/23 Invermay Street,-37.70330643,145.028378,3,1,house,2,2025-08-25,389,m2,"$810,000"
property-house-vic-reservoir-148677928,Reservoir,3073,5 Strathmerton Street,-37.717477,145.020376,3,2,house,1,2025-08-25,658,m2,"$800,000"
property-townhouse-vic-reservoir-147080948,Reservoir,3073,2/7 Loddon Avenue,-37.72355007,145.0263269,2,2,townhouse,1,2025-08-25,104,m2,"$660,000"
