URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Y = Sold price
property-house-vic-reservoir-146437168,Reservoir,3073,15 Elliot Street,-37.707021,145.000543,3.0,1.0,house,3.0,2024-11-23,1044.0,"$1,201,000"
property-house-vic-reservoir-146430564,Reservoir,3073,7 Keon Parade,-37.696179,145.020773,3.0,1.0,house,4.0,2024-11-23,574.0,"$755,000"
property-house-vic-reservoir-146477452,Reservoir,3073,1/17 Suffolk Street,-37.70764532,145.0110044,3.0,1.0,house,1.0,2024-11-23,213.0,"$740,000"
property-house-vic-reservoir-145180384,Reservoir,3073,1A McShane Street,-37.702858,144.999498,5.0,2.0,house,4.0,2024-11-21,773.0,"$905,000"
property-house-vic-reservoir-146563048,Reservoir,3073,1 Epstein Street,-37.710772,144.992706,2.0,1.0,house,2.0,2024-11-20,753.0,"$922,500"
property-house-vic-reservoir-146413892,Reservoir,3073,23 Henderson Street,-37.697357,145.001404,3.0,1.0,house,3.0,2024-11-20,865.0,"$825,000"
property-house-vic-reservoir-146324100,Reservoir,3073,15 Best Street,-37.713745,144.996857,3.0,2.0,house,3.0,2024-11-16,654.0,"$982,000"
property-house-vic-reservoir-146392488,Reservoir,3073,3 Cameron Street,-37.727464,145.00022,2.0,1.0,house,2.0,2024-11-16,505.0,"$911,000"
property-house-vic-reservoir-146259828,Reservoir,3073,87 Rathcown Road,-37.709767,145.02386,3.0,1.0,house,2.0,2024-11-11,743.0,"$845,000"
property-townhouse-vic-reservoir-145973724,Reservoir,3073,1/39 McMahon Road,-37.71134873,145.020347,3.0,1.0,townhouse,1.0,2024-11-11,188.0,"$707,000"
property-house-vic-reservoir-146303152,Reservoir,3073,12 McIvor Street,-37.726432,145.015906,4.0,2.0,house,4.0,2024-11-09,697.0,"$1,565,000"
property-house-vic-reservoir-146305484,Reservoir,3073,9 Thackeray Road,-37.721826,145.014803,4.0,2.0,house,4.0,2024-11-09,697.0,"$1,467,000"
property-house-vic-reservoir-146295352,Reservoir,3073,2 Thackeray Road,-37.72167113,145.0158473,3.0,1.0,house,2.0,2024-11-09,441.0,"$870,000"
property-townhouse-vic-reservoir-145900364,Reservoir,3073,1/115 Cheddar Road,-37.70310575,145.0167022,2.0,1.0,townhouse,2.0,2024-11-08,208.0,"$600,000"
property-house-vic-reservoir-146335196,Reservoir,3073,28 Tovey Street,-37.70061741,144.9986086,3.0,2.0,house,2.0,2024-11-06,890.0,"$1,000,000"
property-house-vic-reservoir-146214896,Reservoir,3073,7 Gellibrand Crescent,-37.703514,145.008441,4.0,2.0,house,5.0,2024-11-03,973.0,"$1,000,000"
property-house-vic-reservoir-146320692,Reservoir,3073,31 Ashton Street,-37.728843,145.021038,3.0,2.0,house,2.0,2024-11-02,748.0,"$1,100,000"
property-house-vic-reservoir-145995212,Reservoir,3073,4 Oakhill Avenue,-37.730509,145.013982,3.0,1.0,house,2.0,2024-11-01,658.0,"$1,180,000"
property-unit-vic-reservoir-146303540,Reservoir,3073,1/96 Barry Street,-37.70882379,144.9991774,3.0,1.0,unit,1.0,2024-11-01,335.0,"$790,000"
property-house-vic-reservoir-146340400,Reservoir,3073,11 Asquith Street,-37.696935,145.007903,4.0,3.0,house,4.0,2024-10-31,953.0,"$2,050,000"
property-house-vic-reservoir-146098300,Reservoir,3073,28  Ameily Crescent,-37.708818,144.993837,4.0,2.0,house,3.0,2024-10-31,490.0,"$930,000"
property-unit-vic-reservoir-146337136,Reservoir,3073,26A North Road,-37.7214656,145.0230847,3.0,1.0,unit,1.0,2024-10-31,258.0,"$750,000"
property-unit-vic-reservoir-146339688,Reservoir,3073,3/21 Mason Street,-37.72849213,145.0088611,2.0,1.0,unit,1.0,2024-10-31,156.0,"$742,000"
property-house-vic-reservoir-146209732,Reservoir,3073,40B York Street,-37.7274604,144.9876459,4.0,2.0,house,2.0,2024-10-30,320.0,"$1,460,000"
property-house-vic-reservoir-145785952,Reservoir,3073,15 Elizabeth Court,-37.699237,145.020975,3.0,1.0,house,4.0,2024-10-30,534.0,"$770,000"
property-house-vic-reservoir-146186752,Reservoir,3073,37 Locher Avenue,-37.69875788,145.0228821,3.0,1.0,house,2.0,2024-10-30,580.0,"$660,000"
property-house-vic-reservoir-145809744,Reservoir,3073,1/161 Boldrewood Parade,-37.711806,145.022617,2.0,1.0,house,1.0,2024-10-30,279.0,"$650,000"
property-unit-vic-reservoir-146330032,Reservoir,3073,3/32 O'Connor Street,-37.7104169,145.004534,3.0,1.0,unit,3.0,2024-10-29,258.0,"$780,000"
property-house-vic-reservoir-146220368,Reservoir,3073,9 Joffre Street,-37.72995994,145.012543,4.0,2.0,house,2.0,2024-10-26,803.0,"$2,213,000"
property-house-vic-reservoir-146062100,Reservoir,3073,16 Joffre Street,-37.72946033,145.0129896,5.0,2.0,house,3.0,2024-10-26,640.0,"$1,880,000"
property-house-vic-reservoir-146182772,Reservoir,3073,25 Knox Street,-37.725384,144.988136,3.0,1.0,house,3.0,2024-10-26,725.0,"$1,156,000"
property-house-vic-reservoir-146126972,Reservoir,3073,21 Gellibrand Crescent,-37.704626,145.005962,3.0,1.0,house,6.0,2024-10-26,904.0,"$1,126,000"
property-house-vic-reservoir-146095032,Reservoir,3073,23 Taylor Avenue,-37.722714,144.999123,3.0,1.0,house,2.0,2024-10-26,634.0,"$945,000"
property-house-vic-reservoir-146104172,Reservoir,3073,30 Dredge Street,-37.69436965,144.9961999,3.0,1.0,house,4.0,2024-10-26,922.0,"$920,000"
property-house-vic-reservoir-146208832,Reservoir,3073,47 Keon Parade,-37.69579,145.017494,3.0,1.0,house,4.0,2024-10-26,575.0,"$695,000"
property-unit-vic-reservoir-146191600,Reservoir,3073,2/15 Chenies Street,-37.71084443,145.0289197,3.0,1.0,unit,2.0,2024-10-26,200.0,"$627,500"
property-house-vic-reservoir-146139688,Reservoir,3073,12 McColl Street,-37.73057904,145.0192203,3.0,1.0,house,2.0,2024-10-25,550.0,"$917,500"
property-unit-vic-reservoir-145816280,Reservoir,3073,3/41A Broadhurst Avenue,-37.70845225,145.0024483,3.0,1.0,unit,2.0,2024-10-25,224.0,"$657,000"
property-house-vic-reservoir-146114668,Reservoir,3073,26 Kirby Street,-37.730655,145.033437,3.0,1.0,house,4.0,2024-10-24,581.0,"$948,000"
