URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Land size unit,Y = Sold price
property-unit-vic-oakleigh-137693218,Oakleigh,3166,1/1221 North Road,-37.91037467,145.096545,3,1,unit,3,2021-11-20,431,m2,"$900,000"
property-apartment-vic-oakleigh-137316894,Oakleigh,3166,211/83 Drummond Street,-37.89241813,145.0906601,2,1,apartment,1,2021-11-20,,,"$470,000"
property-house-vic-oakleigh-137577934,Oakleigh,3166,21 Bishop Street,-37.906405,145.09312,2,1,house,1,2021-11-15,566,m2,"$1,370,000"
property-house-vic-oakleigh-137478634,Oakleigh,3166,2/27 Downing Street,-37.90116555,145.0935333,3,1,house,2,2021-11-06,224,m2,"$1,056,000"
property-house-vic-oakleigh-137543518,Oakleigh,3166,35 Westgate Street,-37.90654,145.086486,4,2,house,2,2021-11-03,544,m2,"$1,985,000"
property-house-vic-oakleigh-137391602,Oakleigh,3166,24 William Street,-37.902631,145.103283,2,1,house,1,2021-10-30,,,"$1,413,000"
property-townhouse-vic-oakleigh-137411954,Oakleigh,3166,25/6 Willgilson Court,-37.90565755,145.0926023,3,2,townhouse,2,2021-10-28,,,"$900,000"
property-unit-vic-oakleigh-137422522,Oakleigh,3166,3/47 Golf Links Avenue,-37.90836,145.090492,2,1,unit,2,2021-10-26,,,"$826,500"
property-house-vic-oakleigh-137355514,Oakleigh,3166,11 John Street,-37.901533,145.101139,3,1,house,1,2021-10-21,,,"$1,325,000"
property-unit-vic-oakleigh-137217178,Oakleigh,3166,3/1 Heath Avenue,-37.901308,145.09614,2,1,unit,1,2021-10-21,,,"$450,000"
property-apartment-vic-oakleigh-136797906,Oakleigh,3166,605/19-21 Hanover Street,-37.90085826,145.0917337,1,1,apartment,1,2021-10-21,,,"$395,000"
property-house-vic-oakleigh-137381018,Oakleigh,3166,6 Young Street,-37.907219,145.095556,3,1,house,2,2021-10-16,638,m2,"$1,475,000"
property-house-vic-oakleigh-137224478,Oakleigh,3166,4 John Street,-37.901035,145.101595,5,2,house,2,2021-10-09,,,"$1,356,000"
property-townhouse-vic-oakleigh-136786662,Oakleigh,3166,1/1251 North Road,-37.91094115,145.0996114,3,2,townhouse,2,2021-10-02,,,"$952,001"
property-unit-vic-oakleigh-136776798,Oakleigh,3166,1/32 Golf Links Avenue,-37.90702879,145.0912182,2,1,unit,1,2021-10-01,,,"$730,000"
property-house-vic-oakleigh-136911930,Oakleigh,3166,98 Atkinson Street,-37.896393,145.093128,4,2,house,2,2021-09-03,1156,m2,"$2,825,000"
property-house-vic-oakleigh-136724354,Oakleigh,3166,1203 North Road,-37.910328,145.094407,4,1,house,2,2021-08-14,709,m2,"$1,140,000"
property-house-vic-oakleigh-136729974,Oakleigh,3166,45 William Street,-37.904907,145.102485,3,2,house,2,2021-08-05,547,m2,"$1,710,000"
property-house-vic-oakleigh-136644358,Oakleigh,3166,29 Estelle Street,-37.892678,145.104175,3,1,house,2,2021-07-31,585,m2,"$1,389,000"
property-apartment-vic-oakleigh-135778418,Oakleigh,3166,412/89 Atherton Road,-37.899197,145.094341,2,2,apartment,1,2021-07-30,,,"$570,000"
property-house-vic-oakleigh-136348686,Oakleigh,3166,14 Regent Street,-37.90036,145.094959,2,1,house,2,2021-07-16,360,m2,"$870,000"
property-townhouse-vic-oakleigh-136582718,Oakleigh,3166,20/6 Willgilson Court,-37.90565755,145.0926023,3,2,townhouse,2,2021-07-13,,,"$900,000"
property-house-vic-oakleigh-136601594,Oakleigh,3166,27 Henry Street,-37.902982,145.103854,3,1,house,2,2021-07-10,,,"$1,426,000"
property-house-vic-oakleigh-136348366,Oakleigh,3166,19 Golf Links Avenue,-37.906217,145.090998,3,1,house,1,2021-07-09,966,m2,"$1,770,600"
property-house-vic-oakleigh-136566454,Oakleigh,3166,215 Huntingdale Road,-37.904337,145.104581,2,1,house,2,2021-07-08,,,"$1,235,000"
property-house-vic-oakleigh-136345390,Oakleigh,3166,51 Burlington Street,-37.90246175,145.0966913,3,1,house,2,2021-07-03,,,"$1,115,000"
property-house-vic-oakleigh-136403806,Oakleigh,3166,48 Queens Avenue,-37.90418403,145.0905524,4,2,house,1,2021-06-26,,,"$1,560,000"
property-townhouse-vic-oakleigh-136406550,Oakleigh,3166,2/4 York Avenue,-37.89972759,145.1019136,4,3,townhouse,2,2021-06-26,,,"$1,400,000"
property-townhouse-vic-oakleigh-136343998,Oakleigh,3166,17 Gillon Court,-37.89250953,145.1045733,3,2,townhouse,2,2021-06-26,,,"$1,285,000"
property-apartment-vic-oakleigh-135953522,Oakleigh,3166,407/83 Drummond Street,-37.89241813,145.0906601,2,2,apartment,1,2021-06-26,,,"$595,000"
property-unit-vic-oakleigh-136298446,Oakleigh,3166,1/55 William Street,-37.90560432,145.1021038,2,1,unit,1,2021-06-19,,,"$801,500"
property-house-vic-oakleigh-136177018,Oakleigh,3166,140 Haughton Road,-37.910108,145.100561,4,2,house,3,2021-06-12,407,m2,"$895,000"
property-house-vic-oakleigh-136251654,Oakleigh,3166,38 William Street,-37.90441,145.102942,4,2,house,1,2021-06-05,546,m2,"$1,670,000"
property-house-vic-oakleigh-136338502,Oakleigh,3166,11 Connell Road,-37.901181,145.098316,3,1,house,1,2021-06-05,700,m2,"$1,579,000"
property-townhouse-vic-oakleigh-133916158,Oakleigh,3166,2/127 Huntingdale Road,-37.893823,145.106477,4,3,townhouse,2,2021-05-29,,,"$1,310,000"
property-house-vic-oakleigh-136221666,Oakleigh,3166,30 Clyde Street,-37.8979805,145.0957976,2,1,house,1,2021-05-22,,,"$1,421,000"
property-apartment-vic-oakleigh-135834302,Oakleigh,3166,406/1525 Dandenong Road,-37.89289355,145.0905128,2,1,apartment,1,2021-05-20,,,"$418,000"
property-house-vic-oakleigh-136065162,Oakleigh,3166,84 Atkinson Street,-37.895081,145.093367,3,1,house,2,2021-05-15,,,"$1,540,000"
property-house-vic-oakleigh-136018454,Oakleigh,3166,18 Bishop Street,-37.906437,145.093461,4,1,house,2,2021-05-15,660,m2,"$1,390,000"
property-house-vic-oakleigh-136069378,Oakleigh,3166,9 Winifred Street,-37.895194,145.102052,3,1,house,1,2021-05-15,689,m2,"$1,360,000"
property-unit-vic-oakleigh-136060150,Oakleigh,3166,4/1 Leroux Street,-37.89617211,145.1042212,2,1,unit,1,2021-05-15,,,"$665,000"
property-house-vic-oakleigh-134870846,Oakleigh,3166,4 Caloola Avenue,-37.890799,145.089406,4,2,house,2,2021-05-12,675,m2,"$1,450,000"
property-unit-vic-oakleigh-135989706,Oakleigh,3166,2/48 Burlington Street,-37.902714,145.096431,3,2,unit,2,2021-05-08,,,"$1,009,000"
property-townhouse-vic-oakleigh-135552038,Oakleigh,3166,39 Clyde Street,-37.89917694,145.0951131,2,2,townhouse,2,2021-04-30,,,"$520,000"
property-unit-vic-oakleigh-135904446,Oakleigh,3166,1/136 Haughton Road,-37.90990124,145.1002894,3,2,unit,1,2021-04-24,323,m2,"$875,000"
property-apartment-vic-oakleigh-135350242,Oakleigh,3166,16/79 Atherton Road,-37.89911763,145.0938732,2,2,apartment,2,2021-04-24,,,"$550,000"
property-house-vic-oakleigh-135768626,Oakleigh,3166,1 Andrew Street,-37.905875,145.09434,4,2,house,2,2021-04-17,903,m2,"$1,450,000"
property-apartment-vic-oakleigh-135715246,Oakleigh,3166,705/19-21 Hanover Street,-37.90085826,145.0917337,2,2,apartment,1,2021-04-16,,,"$654,950"
property-house-vic-oakleigh-135743978,Oakleigh,3166,22 Clyde Street,-37.897455,145.095876,2,1,house,1,2021-04-10,,,"$833,000"
property-apartment-vic-oakleigh-135546906,Oakleigh,3166,604/89 Atherton Road,-37.899197,145.094341,2,2,apartment,1,2021-04-06,,,"$599,000"
property-apartment-vic-oakleigh-131325410,Oakleigh,3166,10/45 Railway Avenue,-37.910388,145.103224,1,1,apartment,1,2021-03-26,,,"$282,000"
property-apartment-vic-oakleigh-135328566,Oakleigh,3166,504/83 - 85 Drummond Street,-37.89241813,145.0906601,2,2,apartment,1,2021-03-23,,,"$585,800"
property-house-vic-oakleigh-135555642,Oakleigh,3166,797 Warrigal Road,-37.890889,145.088858,4,2,house,2,2021-03-20,601,m2,"$1,280,000"
property-unit-vic-oakleigh-135546414,Oakleigh,3166,2/63 Golf Links Avenue,-37.90938438,145.0904019,2,1,unit,1,2021-03-19,,,"$700,500"
property-apartment-vic-oakleigh-135471210,Oakleigh,3166,103/2 Albert Avenue,-37.89808065,145.0936248,2,1,apartment,1,2021-03-17,,,"$613,000"
property-house-vic-oakleigh-135464974,Oakleigh,3166,10 Henry Street,-37.901793,145.104442,5,2,house,3,2021-03-08,543,m2,"$1,540,000"
property-house-vic-oakleigh-135450534,Oakleigh,3166,1255 North Road,-37.910987,145.100054,3,1,house,1,2021-03-06,689,m2,"$1,360,000"
property-townhouse-vic-oakleigh-135409122,Oakleigh,3166,2/69 Drummond Street,-37.89014671,145.0910801,3,2,townhouse,2,2021-02-27,,,"$1,055,000"
property-apartment-vic-oakleigh-135339354,Oakleigh,3166,14/110 Atherton Road,-37.89981539,145.0963986,2,1,apartment,1,2021-02-20,,,"$565,000"
property-apartment-vic-oakleigh-133886382,Oakleigh,3166,205/83-85 Drummond Street,-37.89241813,145.0906601,1,1,apartment,1,2021-02-11,,,"$380,000"
property-townhouse-vic-oakleigh-134808914,Oakleigh,3166,3/21 Golf Links Avenue,-37.90637,145.09096,4,3,townhouse,2,2021-01-29,,,"$1,150,000"
property-house-vic-oakleigh-133918274,Oakleigh,3166,2 Schoolhall Street,-37.90704,145.086177,5,3,house,4,2021-01-12,,,"$2,050,000"
property-townhouse-vic-oakleigh-134986642,Oakleigh,3166,3/34 Heath Avenue,-37.90206869,145.0995849,3,2,townhouse,2,2020-12-24,,,"$860,750"
property-unit-vic-oakleigh-134938482,Oakleigh,3166,2/6 Albert Avenue,-37.89814282,145.0941689,2,1,unit,2,2020-12-19,,,"$712,000"
property-house-vic-oakleigh-133561482,Oakleigh,3166,27 Clyde Street,-37.89761994,145.0954286,4,2,house,2,2020-12-17,,,"$1,630,000"
property-house-vic-oakleigh-134965070,Oakleigh,3166,10 Schoolhall Street,-37.907165,145.087197,5,3,house,2,2020-12-17,596,m2,"$1,350,000"
property-apartment-vic-oakleigh-134471358,Oakleigh,3166,411/89-93 Atherton Road,-37.899197,145.094341,1,1,apartment,1,2020-12-16,,,"$460,000"
property-house-vic-oakleigh-134832050,Oakleigh,3166,8 Nelson Avenue,-37.895933,145.094243,5,3,house,2,2020-12-05,,,"$1,907,000"
property-house-vic-oakleigh-134797718,Oakleigh,3166,5 McIntosh Street,-37.909927,145.099149,3,1,house,3,2020-12-05,,,"$1,360,000"
property-house-vic-oakleigh-134787802,Oakleigh,3166,1/44 Andrew Street,-37.909933,145.093973,3,2,house,2,2020-12-05,,,"$1,254,000"
property-apartment-vic-oakleigh-134867754,Oakleigh,3166,13/110 Atherton Road,-37.89981539,145.0963986,1,1,apartment,1,2020-11-30,,,"$425,000"
property-house-vic-oakleigh-134800486,Oakleigh,3166,73 Drummond Street,-37.890419,145.090997,3,1,house,2,2020-11-28,624,m2,"$1,351,000"
property-townhouse-vic-oakleigh-134542314,Oakleigh,3166,10/16 Grant Street,-37.89818585,145.0982852,3,2,townhouse,2,2020-11-23,,,"$888,000"
property-house-vic-oakleigh-134682934,Oakleigh,3166,24 Connell Road,-37.90264247,145.0983874,4,1,house,2,2020-11-21,,,"$1,398,000"
property-house-vic-oakleigh-134694474,Oakleigh,3166,35 William Street,-37.904278,145.102604,4,2,house,2,2020-11-21,,,"$1,320,000"
property-house-vic-oakleigh-134676166,Oakleigh,3166,2 Leroux Street,-37.896217,145.104551,4,2,house,2,2020-11-21,,,"$1,111,555"
property-apartment-vic-oakleigh-134867662,Oakleigh,3166,3./110 Atherton Road,-37.89981539,145.0963986,2,1,apartment,1,2020-11-18,,,"$545,000"
property-house-vic-oakleigh-134510906,Oakleigh,3166,52 Haughton Road,-37.905011,145.09385,3,1,house,1,2020-11-14,595,m2,"$999,000"
property-house-vic-oakleigh-134613846,Oakleigh,3166,16 Abbeygate Street,-37.905538,145.090254,3,2,house,1,2020-11-04,,,"$1,275,000"
property-unit-vic-oakleigh-134478582,Oakleigh,3166,1/8 Parer Street,-37.9096076,145.0982704,3,2,unit,2,2020-10-31,297,m2,"$830,000"
property-unit-vic-oakleigh-134444402,Oakleigh,3166,3/24 Golf Links Avenue,-37.90628806,145.0913032,2,1,unit,2,2020-10-31,,,"$685,500"
property-unit-vic-oakleigh-134355182,Oakleigh,3166,1/13 Parer Street,-37.90970303,145.0978947,3,1,unit,1,2020-10-24,,,"$775,000"
property-unit-vic-oakleigh-134268066,Oakleigh,3166,5/24 Grant Street,-37.898831,145.0979987,2,1,unit,1,2020-10-23,179,m2,"$684,500"
property-house-vic-oakleigh-134107178,Oakleigh,3166,41 Edward Street,-37.905697,145.10284,4,2,house,2,2020-10-22,511,m2,"$1,330,000"
property-apartment-vic-oakleigh-134453422,Oakleigh,3166,5/110 Atherton Road,-37.89981539,145.0963986,2,1,apartment,1,2020-10-22,1219,m2,"$545,200"
property-apartment-vic-oakleigh-134084934,Oakleigh,3166,2/24 Haughton Road,-37.90148125,145.0889948,1,1,apartment,1,2020-10-09,,,"$390,000"
property-apartment-vic-oakleigh-131856070,Oakleigh,3166,10/4 Albert Avenue,-37.898126,145.093868,2,1,apartment,1,2020-10-08,,,"$600,000"
property-apartment-vic-oakleigh-134064210,Oakleigh,3166,209/83-85 Drummond Street,-37.89241813,145.0906601,1,1,apartment,1,2020-10-05,,,"$375,000"
property-townhouse-vic-oakleigh-134034922,Oakleigh,3166,2/16 Grant Street,-37.89818585,145.0982852,3,2,townhouse,1,2020-09-22,,,"$900,000"
property-townhouse-vic-oakleigh-133972090,Oakleigh,3166,11/110 Atherton Road,-37.89981539,145.0963986,2,1,townhouse,1,2020-09-07,,,"$535,000"
property-house-vic-oakleigh-133272626,Oakleigh,3166,5 Eastgate Street,-37.904652,145.088946,5,2,house,2,2020-08-03,,,"$1,602,888"
property-townhouse-vic-oakleigh-134012526,Oakleigh,3166,2/10 Winifred Street,-37.89521169,145.1023901,3,2,townhouse,1,2020-08-02,398,m2,"$965,000"
property-house-vic-oakleigh-133959558,Oakleigh,3166,25 Tamar Grove,-37.897926,145.096535,4,2,house,2,2020-07-31,540,m2,"$1,490,000"
property-townhouse-vic-oakleigh-133873150,Oakleigh,3166,2/50 Golf Links Avenue,-37.90844351,145.0909192,4,2,townhouse,2,2020-07-25,,,"$1,001,000"
property-unit-vic-oakleigh-133864670,Oakleigh,3166,2/24 Golf Links Avenue,-37.90628806,145.0913032,2,1,unit,2,2020-07-25,,,"$730,000"
property-house-vic-oakleigh-133826198,Oakleigh,3166,33 Gadd Street,-37.910237,145.09657,3,1,house,3,2020-07-18,,,"$1,163,000"
property-house-vic-oakleigh-133857866,Oakleigh,3166,15 Davey Avenue,-37.902723,145.088359,5,2,house,4,2020-07-14,674,m2,"$1,680,000"
property-apartment-vic-oakleigh-133790910,Oakleigh,3166,4/119-123 Atkinson Street,-37.89761544,145.0923695,2,1,apartment,1,2020-07-08,,,"$535,000"
property-house-vic-oakleigh-133755494,Oakleigh,3166,9/6 Willgilson Court,-37.90565755,145.0926023,1,1,house,1,2020-07-06,,,"$356,000"
property-house-vic-oakleigh-133600682,Oakleigh,3166,11 Tamar Grove,-37.897037,145.09674,4,3,house,3,2020-07-02,624,m2,"$1,876,200"
property-house-vic-oakleigh-133720694,Oakleigh,3166,5 Holland Court,-37.900517,145.096855,3,1,house,2,2020-06-27,573,m2,"$1,065,000"
property-house-vic-oakleigh-133462298,Oakleigh,3166,20 Westminster Street,-37.901696,145.095641,3,1,house,2,2020-06-16,459,m2,"$1,320,000"
property-townhouse-vic-oakleigh-133574538,Oakleigh,3166,2/98 Haughton Road,-37.907856,145.09761,4,3,townhouse,2,2020-06-13,,,"$1,135,000"
property-unit-vic-oakleigh-133634426,Oakleigh,3166,3/34 Heath Avenue,-37.90206869,145.0995849,3,2,unit,2,2020-06-13,,,"$831,500"
property-house-vic-oakleigh-133558302,Oakleigh,3166,2 Norfolk Avenue,-37.898842,145.100821,2,1,house,1,2020-06-12,352,m2,"$760,000"
property-townhouse-vic-oakleigh-133579170,Oakleigh,3166,2/108 Haughton Road,-37.90840703,145.0983131,4,2,townhouse,2,2020-06-02,,,"$960,000"
property-house-vic-oakleigh-133516942,Oakleigh,3166,56 Hatter Street,-37.908496,145.087607,3,1,house,1,2020-05-23,,,"$1,060,000"
property-house-vic-oakleigh-133358714,Oakleigh,3166,4 Eastgate Street,-37.904614,145.089379,2,1,house,2,2020-05-02,,,"$1,040,000"
property-house-vic-oakleigh-133319354,Oakleigh,3166,165 Atherton Road,-37.900229,145.101855,3,1,house,1,2020-04-23,970,m2,"$1,650,000"
property-house-vic-oakleigh-133249142,Oakleigh,3166,44 George Street,-37.904969,145.101835,3,1,house,1,2020-04-18,542,m2,"$1,125,000"
property-house-vic-oakleigh-133249138,Oakleigh,3166,45 Andrew Street,-37.909756,145.093637,3,1,house,1,2020-04-17,687,m2,"$1,030,300"
property-house-vic-oakleigh-133162354,Oakleigh,3166,1486 Dandenong Road,-37.89725895,145.0990593,3,1,house,2,2020-04-15,,,"$910,000"
property-unit-vic-oakleigh-133268022,Oakleigh,3166,3/10 Caloola Avenue,-37.89087413,145.0900815,3,1,unit,2,2020-04-09,,,"$642,000"
property-townhouse-vic-oakleigh-133084974,Oakleigh,3166,3/28 Devon Grove,-37.89600217,145.1034485,4,2,townhouse,2,2020-04-04,,,"$870,000"
property-house-vic-oakleigh-133184806,Oakleigh,3166,13 Grandview Grove,-37.894398,145.1052,3,2,house,2,2020-04-02,,,"$1,111,000"
property-house-vic-oakleigh-133085262,Oakleigh,3166,16 Wilson Street,-37.908316,145.094857,2,1,house,2,2020-03-31,,,"$1,005,000"
property-unit-vic-oakleigh-133141326,Oakleigh,3166,3/24 Grant Street,-37.898831,145.0979987,2,1,unit,1,2020-03-28,,,"$701,500"
property-house-vic-oakleigh-133074274,Oakleigh,3166,16 Henry Street,-37.902207,145.104363,4,2,house,3,2020-03-25,,,"$1,800,000"
property-house-vic-oakleigh-133054122,Oakleigh,3166,29 Logie Street,-37.894607,145.092492,4,2,house,2,2020-03-21,,,"$1,700,000"
property-apartment-vic-oakleigh-133070486,Oakleigh,3166,106/63-65 Atherton Road,-37.8989481,145.0927662,1,1,apartment,1,2020-03-21,,,"$445,000"
property-apartment-vic-oakleigh-133184402,Oakleigh,3166,20/79 Atherton Road,-37.89911763,145.0938732,2,1,apartment,1,2020-03-18,,,"$470,000"
property-house-vic-oakleigh-133007962,Oakleigh,3166,6 Taylor Street,-37.895805,145.091358,4,2,house,2,2020-03-14,,,"$1,760,000"
property-townhouse-vic-oakleigh-132896866,Oakleigh,3166,19 Raymond Court,-37.89239222,145.1030187,4,2,townhouse,2,2020-03-07,,,"$990,000"
property-unit-vic-oakleigh-132927470,Oakleigh,3166,2/28 William Street,-37.90289149,145.1032415,3,1,unit,2,2020-03-07,,,"$802,000"
property-house-vic-oakleigh-132904134,Oakleigh,3166,17 Mora Avenue,-37.902008,145.089276,4,2,house,2,2020-02-29,566,m2,"$1,546,000"
property-house-vic-oakleigh-132958102,Oakleigh,3166,43 Estelle Street,-37.89284671,145.1056789,2,2,house,2,2020-02-19,,,"$910,500"
property-unit-vic-oakleigh-132689034,Oakleigh,3166,4/15 Taylor Street,-37.895609,145.092101,2,1,unit,1,2020-02-15,250,m2,"$839,500"
property-house-vic-oakleigh-132900794,Oakleigh,3166,1 Golf Links Avenue,-37.904607,145.09121,3,1,house,4,2020-02-10,,,"$990,100"
property-apartment-vic-oakleigh-132164694,Oakleigh,3166,216/19-21 Hanover Street,-37.90085826,145.0917337,2,1,apartment,1,2020-01-09,,,"$460,000"
property-townhouse-vic-oakleigh-132489182,Oakleigh,3166,43 Clyde Street,-37.89917694,145.0951131,2,2,townhouse,1,2019-12-22,,,"$650,000"
property-house-vic-oakleigh-132464442,Oakleigh,3166,15 Gillon Court,-37.892331,145.104434,3,2,house,2,2019-12-14,650,m2,"$1,170,000"
property-house-vic-oakleigh-132429086,Oakleigh,3166,33 Eastgate Street,-37.906538,145.088579,3,1,house,2,2019-12-08,539,m2,"$1,255,000"
property-house-vic-oakleigh-132448374,Oakleigh,3166,4 Taylor Street,-37.895794,145.091199,2,2,house,2,2019-12-07,547,m2,"$1,455,000"
property-house-vic-oakleigh-132318570,Oakleigh,3166,29a Clyde Street,-37.897808,145.095389,4,2,house,2,2019-11-30,,,"$1,375,000"
property-house-vic-oakleigh-132327458,Oakleigh,3166,12 Gadd Street,-37.908985,145.097171,4,1,house,5,2019-11-30,713,m2,"$1,320,000"
property-house-vic-oakleigh-132350782,Oakleigh,3166,26 Tamar Grove,-37.898256,145.09689,3,2,house,,2019-11-30,,,"$1,305,000"
property-house-vic-oakleigh-132461718,Oakleigh,3166,132 Warrigal Road,-37.906171,145.085915,2,1,house,2,2019-11-25,,,"$917,000"
property-unit-vic-oakleigh-132315194,Oakleigh,3166,1/29 Clyde Street,-37.89792818,145.095085,2,1,unit,1,2019-11-23,,,"$870,000"
property-townhouse-vic-oakleigh-132362742,Oakleigh,3166,35C Ferntree Gully Road,-37.89635324,145.1041896,4,3,townhouse,2,2019-11-15,,,"$1,080,000"
property-apartment-vic-oakleigh-130401382,Oakleigh,3166,8/45 Railway Avenue,-37.910388,145.103224,2,1,apartment,1,2019-11-15,,,"$350,000"
property-apartment-vic-oakleigh-132275266,Oakleigh,3166,Appt 302/1525 Dandenong Road,-37.89289355,145.0905128,2,2,apartment,1,2019-11-14,,,"$440,000"
property-apartment-vic-oakleigh-128771466,Oakleigh,3166,2/167 Atherton Road,-37.900109,145.102147,2,1,apartment,1,2019-11-13,,,"$476,000"
